Order ID,Order Date,Ship Date,Customer ID,Product ID,Postal Code,Sales,Profit,Quantity,Discount
ORD-24381,2025-11-15,2025-11-20,CUST-10173,PROD-1001,600001,46084.93,4666.17,3,0.15
ORD-24382,2025-12-28,2026-01-02,CUST-10553,PROD-1007,700001,24577.08,1378.2,4,0.0
ORD-24383,2025-03-18,2025-03-23,CUST-10476,PROD-1003,700001,43395.86,-2289.51,4,0.05
ORD-24384,2026-01-27,2026-02-03,CUST-10437,PROD-1006,411001,11116.05,3134.26,2,0.0
ORD-24385,2025-02-06,2025-02-11,CUST-10706,PROD-1002,751001,6322.4,-399.94,2,0.05
ORD-24386,2025-05-11,2025-05-16,CUST-10527,PROD-1009,560001,41072.5,11344.3,5,0.05
ORD-24387,2025-08-22,2025-08-24,CUST-10782,PROD-1002,400001,9842.66,2861.86,5,0.0
ORD-24388,2025-09-09,2025-09-11,CUST-10469,PROD-1007,110001,42230.82,6504.75,3,0.1
ORD-24389,2025-01-22,2025-01-24,CUST-10793,PROD-1002,700001,788.09,-10.95,4,0.15
ORD-24390,2025-09-21,2025-09-27,CUST-10159,PROD-1006,560001,30603.55,5159.85,2,0.0
ORD-24391,2024-09-19,2024-09-21,CUST-10893,PROD-1009,600001,14406.72,3858.54,3,0.0
ORD-24392,2026-04-19,2026-04-21,CUST-10667,PROD-1004,600001,5840.83,-188.68,5,0.0
ORD-24393,2024-10-04,2024-10-07,CUST-10716,PROD-1005,500001,30103.79,5617.37,5,0.0
ORD-24394,2026-01-28,2026-02-01,CUST-10408,PROD-1008,400001,14730.83,3215.27,2,0.0
ORD-24395,2024-07-27,2024-08-03,CUST-10129,PROD-1009,411001,5722.35,597.99,5,0.0
ORD-24396,2026-01-24,2026-01-30,CUST-10240,PROD-1001,110001,17113.4,4549.64,4,0.15
ORD-24397,2025-03-10,2025-03-17,CUST-10378,PROD-1003,560001,34819.24,6564.47,4,0.05
ORD-24398,2024-06-29,2024-07-06,CUST-10703,PROD-1002,302001,4395.85,1287.61,5,0.05
ORD-24399,2024-09-09,2024-09-10,CUST-10001,PROD-1008,600001,40589.25,4275.03,2,0.1
ORD-24400,2025-08-13,2025-08-18,CUST-10248,PROD-1007,302001,27109.74,4516.13,2,0.05
ORD-24401,2025-06-11,2025-06-17,CUST-10564,PROD-1001,600001,35879.26,1981.37,3,0.0
ORD-24402,2025-08-12,2025-08-15,CUST-10148,PROD-1005,380001,46566.37,215.11,1,0.15
ORD-24403,2024-06-09,2024-06-15,CUST-10587,PROD-1004,600001,31509.16,6094.46,1,0.05
ORD-24404,2025-11-11,2025-11-14,CUST-10777,PROD-1010,500001,31263.69,2666.63,1,0.1
ORD-24405,2026-02-24,2026-03-03,CUST-10380,PROD-1001,411001,36416.4,1171.31,5,0.1
ORD-24406,2024-06-11,2024-06-13,CUST-10647,PROD-1008,700001,23604.06,5926.73,5,0.1
ORD-24407,2024-12-12,2024-12-15,CUST-10012,PROD-1002,411001,49186.78,3571.77,1,0.15
ORD-24408,2025-08-03,2025-08-10,CUST-10095,PROD-1006,600001,46610.49,7193.74,2,0.05
ORD-24409,2025-03-27,2025-03-28,CUST-10707,PROD-1003,560001,11878.29,2103.88,3,0.05
ORD-24410,2024-07-23,2024-07-30,CUST-10025,PROD-1007,110001,30685.83,-2057.95,1,0.1
ORD-24411,2025-12-03,2025-12-08,CUST-10509,PROD-1007,411001,699.79,-40.4,2,0.1
ORD-24412,2025-03-24,2025-03-27,CUST-10868,PROD-1005,600001,1537.4,145.12,5,0.1
ORD-24413,2025-05-06,2025-05-12,CUST-10395,PROD-1003,302001,11429.96,2341.96,1,0.1
ORD-24414,2026-05-30,2026-06-01,CUST-10848,PROD-1005,400001,49906.66,-4802.74,5,0.05
ORD-24415,2025-03-07,2025-03-12,CUST-10717,PROD-1005,400001,8107.97,256.25,3,0.0
ORD-24416,2025-01-26,2025-01-31,CUST-10503,PROD-1007,380001,1111.61,62.88,4,0.15
ORD-24417,2026-04-04,2026-04-08,CUST-10761,PROD-1009,560001,5601.63,182.85,3,0.05
ORD-24418,2025-12-21,2025-12-24,CUST-10143,PROD-1006,380001,16424.52,2948.12,2,0.0
ORD-24419,2025-11-18,2025-11-25,CUST-10255,PROD-1004,110001,33585.65,9921.91,5,0.1
ORD-24420,2026-01-14,2026-01-20,CUST-10830,PROD-1006,411001,31797.82,-932.72,2,0.05
ORD-24421,2025-10-30,2025-10-31,CUST-10772,PROD-1009,411001,11051.3,666.26,1,0.1
ORD-24422,2025-10-20,2025-10-21,CUST-10825,PROD-1010,700001,46024.72,-358.57,1,0.1
ORD-24423,2025-02-25,2025-02-28,CUST-10749,PROD-1009,302001,32785.39,2792.71,1,0.1
ORD-24424,2024-06-28,2024-06-30,CUST-10740,PROD-1001,500001,4423.25,808.29,4,0.05
ORD-24425,2024-12-14,2024-12-17,CUST-10247,PROD-1003,751001,38737.28,-789.61,2,0.1
ORD-24426,2024-11-13,2024-11-14,CUST-10197,PROD-1010,500001,42542.85,-833.7,3,0.1
ORD-24427,2025-10-17,2025-10-24,CUST-10745,PROD-1006,600001,30172.5,-257.19,1,0.1
ORD-24428,2024-07-21,2024-07-26,CUST-10985,PROD-1008,380001,33696.43,2495.13,3,0.1
ORD-24429,2025-01-09,2025-01-10,CUST-10242,PROD-1006,411001,28179.61,8080.99,4,0.1
ORD-24430,2026-04-16,2026-04-18,CUST-10837,PROD-1005,380001,27300.29,5438.03,5,0.15
ORD-24431,2026-01-16,2026-01-22,CUST-10227,PROD-1003,411001,15638.14,-1236.61,1,0.15
ORD-24432,2024-10-21,2024-10-28,CUST-10989,PROD-1005,380001,6843.82,1298.15,5,0.0
ORD-24433,2026-04-04,2026-04-09,CUST-10845,PROD-1008,110001,30098.08,706.15,5,0.0
ORD-24434,2024-06-08,2024-06-10,CUST-10493,PROD-1007,110001,2649.0,336.3,3,0.1
ORD-24435,2024-08-03,2024-08-08,CUST-10285,PROD-1008,500001,13975.94,1531.89,4,0.05
ORD-24436,2024-08-04,2024-08-11,CUST-10212,PROD-1008,500001,21953.99,1928.9,2,0.1
ORD-24437,2025-11-04,2025-11-09,CUST-10536,PROD-1003,700001,2590.91,386.78,1,0.05
ORD-24438,2026-06-02,2026-06-03,CUST-10281,PROD-1007,751001,12673.71,2394.99,1,0.05
ORD-24439,2025-05-25,2025-06-01,CUST-10445,PROD-1005,110001,48769.57,-3096.79,4,0.05
ORD-24440,2026-05-16,2026-05-19,CUST-10182,PROD-1008,560001,26729.51,5657.39,4,0.0
ORD-24441,2025-04-14,2025-04-17,CUST-10560,PROD-1009,600001,9871.23,2183.86,4,0.05
ORD-24442,2024-06-24,2024-06-26,CUST-10903,PROD-1007,400001,35765.57,1393.93,4,0.1
ORD-24443,2025-02-22,2025-02-23,CUST-10292,PROD-1006,600001,14066.42,3648.33,2,0.1
ORD-24444,2025-04-08,2025-04-09,CUST-10679,PROD-1008,400001,27927.09,-1354.28,1,0.05
ORD-24445,2025-07-15,2025-07-22,CUST-10875,PROD-1002,600001,15005.65,-955.72,2,0.05
ORD-24446,2026-05-14,2026-05-19,CUST-10988,PROD-1007,380001,11027.27,3254.51,4,0.1
ORD-24447,2025-04-27,2025-04-28,CUST-10077,PROD-1007,411001,45774.04,5710.83,3,0.05
ORD-24448,2026-02-19,2026-02-26,CUST-10145,PROD-1002,302001,9201.73,1851.48,5,0.15
ORD-24449,2024-06-10,2024-06-11,CUST-10070,PROD-1004,400001,48295.68,1992.9,4,0.1
ORD-24450,2025-07-06,2025-07-11,CUST-10167,PROD-1006,700001,28181.93,-1808.45,1,0.05
ORD-24451,2025-08-03,2025-08-08,CUST-10191,PROD-1008,380001,26958.27,-736.88,3,0.1
ORD-24452,2026-01-05,2026-01-09,CUST-10542,PROD-1007,560001,32968.35,-1220.33,2,0.15
ORD-24453,2025-09-08,2025-09-10,CUST-10164,PROD-1002,560001,22538.15,4627.53,4,0.0
ORD-24454,2025-10-15,2025-10-16,CUST-10355,PROD-1002,560001,33420.92,1826.7,5,0.05
ORD-24455,2026-03-03,2026-03-04,CUST-10118,PROD-1005,110001,5426.12,1385.57,4,0.05
ORD-24456,2024-08-20,2024-08-27,CUST-10280,PROD-1008,751001,800.15,-23.8,3,0.05
ORD-24457,2025-05-13,2025-05-18,CUST-10915,PROD-1010,380001,5197.5,-340.12,2,0.15
ORD-24458,2025-05-23,2025-05-25,CUST-10167,PROD-1008,110001,37433.17,-1111.95,5,0.0
ORD-24459,2024-12-21,2024-12-23,CUST-10597,PROD-1004,411001,26946.01,-276.96,3,0.0
ORD-24460,2025-09-05,2025-09-09,CUST-10126,PROD-1006,380001,48490.42,-2725.62,5,0.05
ORD-24461,2024-09-02,2024-09-05,CUST-10891,PROD-1007,500001,23974.73,-574.93,5,0.15
ORD-24462,2025-06-22,2025-06-29,CUST-10861,PROD-1003,411001,25853.17,5694.56,5,0.1
ORD-24463,2025-01-25,2025-01-30,CUST-10758,PROD-1002,110001,40308.56,726.94,2,0.1
ORD-24464,2026-05-04,2026-05-09,CUST-10842,PROD-1010,700001,27200.98,-1816.14,5,0.05
ORD-24465,2025-09-25,2025-10-01,CUST-10029,PROD-1008,751001,19805.54,2555.31,3,0.15
ORD-24466,2024-08-06,2024-08-09,CUST-10024,PROD-1003,380001,27498.98,5011.36,5,0.0
ORD-24467,2025-09-22,2025-09-25,CUST-10742,PROD-1005,110001,32640.32,-1117.61,5,0.05
ORD-24468,2026-04-18,2026-04-22,CUST-10499,PROD-1008,700001,15302.4,3969.68,1,0.05
ORD-24469,2026-04-03,2026-04-09,CUST-10399,PROD-1007,110001,38660.74,1279.81,1,0.0
ORD-24470,2025-02-12,2025-02-17,CUST-10900,PROD-1002,380001,49969.31,-3204.09,3,0.05
ORD-24471,2024-09-23,2024-09-26,CUST-10413,PROD-1004,500001,17812.02,3170.54,2,0.0
ORD-24472,2025-08-12,2025-08-18,CUST-10894,PROD-1003,500001,49144.07,11073.1,3,0.0
ORD-24473,2024-07-28,2024-08-03,CUST-10192,PROD-1002,411001,20018.05,555.87,3,0.15
ORD-24474,2025-11-05,2025-11-07,CUST-10190,PROD-1007,700001,2641.85,157.52,5,0.1
ORD-24475,2024-08-03,2024-08-08,CUST-10800,PROD-1010,500001,31672.05,4699.18,3,0.1
ORD-24476,2025-06-28,2025-07-02,CUST-10199,PROD-1001,302001,32678.35,5560.37,1,0.0
ORD-24477,2026-05-03,2026-05-05,CUST-10426,PROD-1001,560001,23722.02,395.4,5,0.05
ORD-24478,2026-05-28,2026-05-30,CUST-10380,PROD-1002,560001,23795.04,583.14,1,0.0
ORD-24479,2024-07-16,2024-07-23,CUST-10912,PROD-1009,600001,10056.44,1703.17,3,0.1
ORD-24480,2025-05-07,2025-05-12,CUST-10520,PROD-1001,600001,4232.37,-15.4,3,0.15
ORD-24481,2025-06-11,2025-06-16,CUST-10574,PROD-1004,411001,39066.97,7007.44,5,0.1
ORD-24482,2025-07-10,2025-07-15,CUST-10413,PROD-1005,751001,4913.86,1220.8,3,0.0
ORD-24483,2026-05-31,2026-06-05,CUST-10570,PROD-1008,302001,21017.39,1143.68,4,0.1
ORD-24484,2025-12-24,2025-12-30,CUST-10631,PROD-1003,600001,20667.0,1524.11,2,0.0
ORD-24485,2025-05-25,2025-05-30,CUST-10258,PROD-1005,500001,9660.37,750.05,2,0.1
ORD-24486,2026-06-02,2026-06-07,CUST-10724,PROD-1006,400001,45288.5,-1281.28,4,0.15
ORD-24487,2026-04-30,2026-05-01,CUST-10159,PROD-1002,110001,24948.86,1183.67,1,0.1
ORD-24488,2025-02-28,2025-03-06,CUST-10177,PROD-1004,411001,21623.29,4975.46,4,0.0
ORD-24489,2024-12-04,2024-12-08,CUST-10899,PROD-1010,700001,24182.77,-1746.35,4,0.1
ORD-24490,2025-04-26,2025-04-27,CUST-10347,PROD-1005,400001,11989.93,2803.98,3,0.15
ORD-24491,2024-09-25,2024-10-01,CUST-10496,PROD-1008,700001,27331.14,3011.61,3,0.1
ORD-24492,2025-05-14,2025-05-17,CUST-10909,PROD-1007,302001,29123.63,3010.67,4,0.05
ORD-24493,2025-01-26,2025-01-28,CUST-10600,PROD-1004,110001,25619.25,5665.01,2,0.15
ORD-24494,2026-04-27,2026-05-02,CUST-10395,PROD-1003,600001,36870.29,-3369.76,5,0.1
ORD-24495,2025-11-02,2025-11-06,CUST-10507,PROD-1002,110001,5275.1,98.8,4,0.1
ORD-24496,2025-05-01,2025-05-06,CUST-10341,PROD-1007,411001,32103.83,-760.32,3,0.0
ORD-24497,2024-10-11,2024-10-17,CUST-10014,PROD-1002,302001,48043.08,70.19,4,0.05
ORD-24498,2025-07-07,2025-07-11,CUST-10483,PROD-1002,302001,38565.95,1364.98,4,0.0
ORD-24499,2026-02-01,2026-02-03,CUST-10162,PROD-1007,110001,12481.34,629.37,4,0.05
ORD-24500,2025-03-24,2025-03-27,CUST-10140,PROD-1006,400001,47517.86,-1433.49,1,0.0
ORD-24501,2025-09-26,2025-10-02,CUST-10965,PROD-1002,411001,27245.86,-1567.05,3,0.0
ORD-24502,2024-08-01,2024-08-04,CUST-10250,PROD-1003,400001,12435.68,3341.29,4,0.0
ORD-24503,2025-09-11,2025-09-13,CUST-10390,PROD-1010,600001,42255.61,10336.78,5,0.15
ORD-24504,2026-04-30,2026-05-05,CUST-10135,PROD-1004,700001,34751.8,-1221.05,4,0.0
ORD-24505,2024-07-01,2024-07-07,CUST-10891,PROD-1007,560001,33131.18,8263.59,2,0.15
ORD-24506,2024-08-21,2024-08-25,CUST-10350,PROD-1009,560001,17381.09,-667.47,5,0.15
ORD-24507,2026-03-01,2026-03-03,CUST-10489,PROD-1003,411001,19425.69,4983.13,3,0.1
ORD-24508,2026-03-31,2026-04-01,CUST-10842,PROD-1004,560001,33964.27,7544.54,4,0.05
ORD-24509,2025-07-07,2025-07-11,CUST-10314,PROD-1006,560001,28343.2,6014.34,4,0.1
ORD-24510,2024-07-27,2024-07-30,CUST-10488,PROD-1008,110001,31857.48,1475.93,4,0.0
ORD-24511,2025-04-13,2025-04-17,CUST-10244,PROD-1010,302001,34149.29,-1483.31,5,0.1
ORD-24512,2025-01-05,2025-01-07,CUST-10070,PROD-1005,600001,15513.7,-344.42,1,0.0
ORD-24513,2026-01-16,2026-01-17,CUST-10715,PROD-1009,110001,27045.85,4630.54,4,0.15
ORD-24514,2026-04-07,2026-04-12,CUST-10568,PROD-1009,560001,2715.73,92.34,4,0.05
ORD-24515,2024-09-29,2024-10-06,CUST-10883,PROD-1005,380001,48819.57,-3048.73,1,0.05
ORD-24516,2025-07-25,2025-07-29,CUST-10352,PROD-1008,500001,2496.36,684.42,5,0.1
ORD-24517,2025-06-21,2025-06-27,CUST-10397,PROD-1003,380001,26541.87,2736.36,4,0.1
ORD-24518,2025-02-21,2025-02-25,CUST-10655,PROD-1009,411001,23356.9,-2319.34,2,0.0
ORD-24519,2025-02-07,2025-02-08,CUST-10782,PROD-1001,302001,20660.37,287.53,4,0.05
ORD-24520,2024-06-24,2024-06-27,CUST-10584,PROD-1002,500001,2724.41,428.39,4,0.15
ORD-24521,2025-11-15,2025-11-22,CUST-10301,PROD-1005,302001,17993.92,894.81,5,0.05
ORD-24522,2024-10-07,2024-10-09,CUST-10806,PROD-1006,700001,12604.6,3725.94,3,0.15
ORD-24523,2024-08-25,2024-08-26,CUST-10899,PROD-1003,302001,34082.46,-1577.63,2,0.05
ORD-24524,2025-02-21,2025-02-27,CUST-10373,PROD-1005,380001,32837.82,6287.87,3,0.05
ORD-24525,2025-10-04,2025-10-10,CUST-10849,PROD-1007,110001,8896.23,1871.33,1,0.05
ORD-24526,2026-02-22,2026-02-23,CUST-10593,PROD-1008,110001,40549.39,10554.04,2,0.15
ORD-24527,2024-11-19,2024-11-25,CUST-10827,PROD-1008,700001,44592.76,11928.98,1,0.15
ORD-24528,2025-10-28,2025-11-03,CUST-10566,PROD-1009,400001,46597.11,10254.45,4,0.05
ORD-24529,2025-11-17,2025-11-18,CUST-10859,PROD-1006,302001,26891.15,158.44,4,0.15
ORD-24530,2025-01-05,2025-01-11,CUST-10926,PROD-1002,400001,33753.64,4957.63,5,0.1
ORD-24531,2025-10-27,2025-11-02,CUST-10832,PROD-1008,700001,20435.4,4657.88,2,0.15
ORD-24532,2025-04-18,2025-04-20,CUST-10665,PROD-1005,751001,36372.08,2688.74,2,0.1
ORD-24533,2024-07-24,2024-07-29,CUST-10512,PROD-1003,400001,25602.72,4894.46,4,0.15
ORD-24534,2024-10-21,2024-10-22,CUST-10238,PROD-1006,700001,31095.15,9122.35,1,0.0
ORD-24535,2025-02-13,2025-02-20,CUST-10276,PROD-1009,302001,13261.66,880.93,1,0.15
ORD-24536,2026-01-01,2026-01-08,CUST-10289,PROD-1008,411001,11784.34,2031.26,2,0.05
ORD-24537,2026-03-29,2026-04-01,CUST-10481,PROD-1010,302001,44667.14,-764.49,5,0.15
ORD-24538,2025-01-24,2025-01-29,CUST-10364,PROD-1001,700001,45831.49,2424.56,1,0.15
ORD-24539,2026-02-09,2026-02-12,CUST-10908,PROD-1009,380001,27541.36,3090.41,4,0.0
ORD-24540,2024-11-21,2024-11-27,CUST-10525,PROD-1010,700001,47313.19,12892.3,5,0.0
ORD-24541,2024-06-07,2024-06-09,CUST-10464,PROD-1008,560001,28671.23,-49.38,5,0.0
ORD-24542,2026-04-11,2026-04-13,CUST-10947,PROD-1001,110001,2946.14,54.71,2,0.0
ORD-24543,2025-06-25,2025-06-29,CUST-10285,PROD-1002,380001,6928.51,272.9,2,0.15
ORD-24544,2026-04-29,2026-05-02,CUST-10229,PROD-1007,600001,37596.95,6770.18,3,0.05
ORD-24545,2024-10-18,2024-10-23,CUST-10907,PROD-1002,751001,37656.23,6135.33,3,0.0
ORD-24546,2024-06-28,2024-07-02,CUST-10023,PROD-1001,110001,17620.1,2256.5,5,0.15
ORD-24547,2026-03-30,2026-04-06,CUST-10594,PROD-1008,110001,21467.96,327.51,3,0.1
ORD-24548,2026-03-20,2026-03-21,CUST-10295,PROD-1009,600001,817.92,36.24,1,0.15
ORD-24549,2024-09-08,2024-09-10,CUST-10785,PROD-1005,400001,31357.88,6620.66,2,0.05
ORD-24550,2025-07-20,2025-07-22,CUST-10794,PROD-1010,700001,8990.02,-651.93,5,0.05
ORD-24551,2025-04-09,2025-04-13,CUST-10068,PROD-1006,500001,36310.04,-1641.36,5,0.0
ORD-24552,2025-08-21,2025-08-25,CUST-10086,PROD-1007,751001,42676.19,8737.25,5,0.1
ORD-24553,2025-08-16,2025-08-21,CUST-10118,PROD-1004,500001,7048.38,-165.98,3,0.0
ORD-24554,2026-01-09,2026-01-13,CUST-10628,PROD-1009,411001,40693.67,2046.1,3,0.0
ORD-24555,2025-05-09,2025-05-12,CUST-10873,PROD-1009,110001,12089.24,3095.64,3,0.0
ORD-24556,2025-10-09,2025-10-15,CUST-10250,PROD-1003,500001,25348.58,-825.98,5,0.0
ORD-24557,2026-01-16,2026-01-20,CUST-10325,PROD-1004,380001,7860.22,1056.85,5,0.15
ORD-24558,2025-04-30,2025-05-05,CUST-10943,PROD-1003,302001,16432.96,-989.91,3,0.05
ORD-24559,2025-05-11,2025-05-17,CUST-10061,PROD-1003,500001,46494.76,-363.76,3,0.05
ORD-24560,2024-11-16,2024-11-22,CUST-10637,PROD-1005,751001,26795.4,6894.69,3,0.15
ORD-24561,2024-07-27,2024-07-29,CUST-10118,PROD-1009,560001,45182.08,-1140.37,4,0.15
ORD-24562,2026-05-24,2026-05-28,CUST-10055,PROD-1005,302001,6004.43,1590.51,1,0.0
ORD-24563,2024-06-07,2024-06-13,CUST-10256,PROD-1003,500001,5143.45,201.87,4,0.05
ORD-24564,2025-04-08,2025-04-10,CUST-10940,PROD-1006,751001,29871.94,4789.6,1,0.05
ORD-24565,2024-10-14,2024-10-18,CUST-10248,PROD-1001,600001,13460.17,3636.85,4,0.1
ORD-24566,2026-03-05,2026-03-07,CUST-10615,PROD-1002,500001,11168.07,2055.02,3,0.0
ORD-24567,2024-08-02,2024-08-04,CUST-10831,PROD-1005,700001,16718.63,3624.15,2,0.0
ORD-24568,2025-11-30,2025-12-04,CUST-10775,PROD-1010,400001,19631.23,3709.79,5,0.05
ORD-24569,2025-04-15,2025-04-22,CUST-10658,PROD-1006,400001,36949.48,6446.43,5,0.0
ORD-24570,2025-05-15,2025-05-17,CUST-10571,PROD-1005,700001,8521.7,-644.98,5,0.1
ORD-24571,2025-05-14,2025-05-17,CUST-10214,PROD-1003,380001,15330.88,-988.63,2,0.0
ORD-24572,2025-10-16,2025-10-23,CUST-10947,PROD-1005,110001,13018.06,941.9,3,0.15
ORD-24573,2025-07-07,2025-07-12,CUST-10384,PROD-1003,110001,48654.2,12142.83,5,0.15
ORD-24574,2026-01-05,2026-01-10,CUST-10339,PROD-1010,751001,49656.52,10730.51,3,0.1
ORD-24575,2025-07-09,2025-07-14,CUST-10766,PROD-1002,302001,40327.25,762.02,2,0.15
ORD-24576,2024-10-01,2024-10-07,CUST-10015,PROD-1010,751001,11178.8,-1057.19,1,0.05
ORD-24577,2026-05-02,2026-05-05,CUST-10841,PROD-1007,560001,11910.77,923.51,2,0.15
ORD-24578,2026-05-17,2026-05-21,CUST-10094,PROD-1003,302001,35143.61,6231.55,1,0.1
ORD-24579,2025-03-10,2025-03-12,CUST-10181,PROD-1004,700001,13087.76,-195.04,1,0.1
ORD-24580,2025-05-24,2025-05-27,CUST-10490,PROD-1009,700001,12625.15,1059.53,1,0.15
ORD-24581,2026-01-09,2026-01-15,CUST-10044,PROD-1003,400001,31449.26,3837.55,4,0.15
ORD-24582,2025-03-07,2025-03-10,CUST-10327,PROD-1007,500001,25045.67,452.8,4,0.15
ORD-24583,2024-07-24,2024-07-30,CUST-10333,PROD-1006,751001,34411.26,3560.48,5,0.15
ORD-24584,2026-03-12,2026-03-19,CUST-10379,PROD-1004,380001,20432.41,1838.28,5,0.05
ORD-24585,2024-09-21,2024-09-23,CUST-10033,PROD-1001,600001,2424.03,87.15,5,0.05
ORD-24586,2025-05-18,2025-05-20,CUST-10491,PROD-1004,110001,14678.63,547.12,5,0.1
ORD-24587,2024-06-27,2024-07-02,CUST-10831,PROD-1001,110001,12081.45,3359.9,4,0.1
ORD-24588,2025-03-01,2025-03-02,CUST-10079,PROD-1002,400001,31983.59,7081.22,3,0.0
ORD-24589,2025-09-16,2025-09-19,CUST-10914,PROD-1005,400001,46150.66,2362.07,5,0.1
ORD-24590,2025-12-07,2025-12-14,CUST-10107,PROD-1004,560001,35114.62,8685.77,5,0.1
ORD-24591,2024-09-09,2024-09-16,CUST-10911,PROD-1004,302001,20180.82,1449.4,1,0.0
ORD-24592,2024-12-04,2024-12-05,CUST-10397,PROD-1009,751001,40848.84,4844.32,1,0.15
ORD-24593,2025-02-28,2025-03-03,CUST-10109,PROD-1009,400001,30976.45,605.12,1,0.0
ORD-24594,2026-02-26,2026-03-04,CUST-10540,PROD-1006,411001,14795.96,1158.58,2,0.1
ORD-24595,2025-02-18,2025-02-19,CUST-10043,PROD-1002,380001,30003.5,7442.58,2,0.1
ORD-24596,2025-04-09,2025-04-16,CUST-10432,PROD-1009,751001,10552.63,2675.38,4,0.0
ORD-24597,2025-07-28,2025-08-01,CUST-10322,PROD-1010,400001,1259.29,-85.01,1,0.0
ORD-24598,2024-06-26,2024-06-30,CUST-10277,PROD-1010,411001,17316.58,4081.65,5,0.15
ORD-24599,2024-12-10,2024-12-11,CUST-10657,PROD-1006,751001,16708.06,1177.43,3,0.05
ORD-24600,2024-07-10,2024-07-13,CUST-10871,PROD-1007,411001,36535.33,-534.51,5,0.15
ORD-24601,2024-09-29,2024-10-03,CUST-10552,PROD-1010,302001,3936.69,681.97,2,0.0
ORD-24602,2025-07-17,2025-07-18,CUST-10467,PROD-1001,560001,7471.12,2235.3,2,0.0
ORD-24603,2025-12-26,2025-12-31,CUST-10821,PROD-1001,500001,10736.85,1924.53,1,0.0
ORD-24604,2025-06-10,2025-06-13,CUST-10379,PROD-1006,751001,4981.8,602.82,5,0.1
ORD-24605,2025-04-12,2025-04-17,CUST-10531,PROD-1008,302001,35811.78,920.43,5,0.0
ORD-24606,2025-10-24,2025-10-31,CUST-10978,PROD-1006,751001,13922.32,1397.65,1,0.05
ORD-24607,2024-12-03,2024-12-06,CUST-10865,PROD-1004,600001,6064.35,1051.4,1,0.05
ORD-24608,2025-08-09,2025-08-16,CUST-10962,PROD-1004,560001,41658.27,7399.51,2,0.15
ORD-24609,2025-04-02,2025-04-04,CUST-10906,PROD-1004,110001,27480.21,-788.15,1,0.05
ORD-24610,2024-07-20,2024-07-25,CUST-10369,PROD-1002,411001,1918.61,396.95,4,0.0
ORD-24611,2024-07-01,2024-07-02,CUST-10259,PROD-1004,400001,29860.58,2910.18,5,0.0
ORD-24612,2024-09-14,2024-09-19,CUST-10231,PROD-1009,411001,14862.66,-482.86,3,0.1
ORD-24613,2024-11-27,2024-12-04,CUST-10338,PROD-1004,302001,30150.01,4982.87,4,0.1
ORD-24614,2025-03-25,2025-03-30,CUST-10917,PROD-1007,302001,10867.94,798.94,5,0.15
ORD-24615,2024-11-08,2024-11-10,CUST-10974,PROD-1010,500001,6755.37,1146.15,1,0.0
ORD-24616,2025-05-28,2025-06-01,CUST-10865,PROD-1010,400001,4149.14,71.36,1,0.15
ORD-24617,2025-01-07,2025-01-13,CUST-10078,PROD-1004,751001,40682.24,4354.58,2,0.05
ORD-24618,2025-01-17,2025-01-24,CUST-10162,PROD-1009,600001,40885.64,9603.83,1,0.0
ORD-24619,2026-05-14,2026-05-17,CUST-10278,PROD-1005,110001,42792.62,11399.22,2,0.15
ORD-24620,2025-03-08,2025-03-14,CUST-10190,PROD-1008,560001,31159.47,-2035.77,4,0.1
ORD-24621,2024-07-26,2024-07-27,CUST-10270,PROD-1005,751001,24958.77,1665.88,3,0.1
ORD-24622,2024-07-18,2024-07-25,CUST-10019,PROD-1008,411001,15666.49,724.35,3,0.15
ORD-24623,2025-08-15,2025-08-16,CUST-10027,PROD-1010,751001,17604.23,400.29,1,0.1
ORD-24624,2026-04-20,2026-04-25,CUST-10090,PROD-1008,110001,27939.36,75.49,2,0.1
ORD-24625,2024-10-06,2024-10-09,CUST-10596,PROD-1006,600001,40373.81,-3613.82,1,0.05
ORD-24626,2025-01-16,2025-01-18,CUST-10670,PROD-1004,400001,18592.27,2327.16,3,0.1
ORD-24627,2024-10-28,2024-10-31,CUST-10612,PROD-1007,600001,28944.95,1404.71,2,0.15
ORD-24628,2024-06-26,2024-07-03,CUST-10661,PROD-1001,751001,19873.89,-261.26,1,0.15
ORD-24629,2025-11-15,2025-11-21,CUST-10523,PROD-1001,560001,12542.03,1785.54,3,0.0
ORD-24630,2025-07-30,2025-08-04,CUST-10326,PROD-1002,600001,44647.5,732.81,4,0.0
ORD-24631,2026-03-26,2026-03-29,CUST-10884,PROD-1001,110001,18640.68,4657.72,1,0.05
ORD-24632,2025-09-18,2025-09-25,CUST-10896,PROD-1008,302001,45998.83,11454.14,5,0.05
ORD-24633,2024-11-25,2024-11-30,CUST-10325,PROD-1003,400001,49402.98,6847.09,2,0.1
ORD-24634,2024-11-21,2024-11-27,CUST-10013,PROD-1007,302001,39045.51,-2400.12,3,0.05
ORD-24635,2024-10-22,2024-10-25,CUST-10392,PROD-1010,110001,42330.25,-2439.42,5,0.1
ORD-24636,2025-09-06,2025-09-07,CUST-10245,PROD-1010,400001,42482.06,6560.08,5,0.05
ORD-24637,2026-04-28,2026-05-01,CUST-10968,PROD-1008,560001,16113.58,-472.68,1,0.1
ORD-24638,2025-10-02,2025-10-04,CUST-10339,PROD-1002,560001,38224.8,5575.32,4,0.05
